Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.9570875168e-01	4.9732351303e-01	6.9238233566e-01	5.0000000000e-01
2	6.9347786903e-01	5.0701677799e-01	6.9153302908e-01	5.0000000000e-01
3	6.9322633743e-01	4.9761283398e-01	6.9154715538e-01	5.0000000000e-01
4	6.9142007828e-01	5.1403355598e-01	6.9057685137e-01	5.0000000000e-01
5	6.9269055128e-01	5.0679975748e-01	6.9166618586e-01	5.1265823841e-01
6	6.9249075651e-01	4.9652779102e-01	6.9167351723e-01	6.0126584768e-01
7	6.9082093239e-01	5.2907985449e-01	6.8961578608e-01	5.0000000000e-01
8	6.9150584936e-01	4.9934896827e-01	6.9041615725e-01	5.6962025166e-01
9	6.9236594439e-01	5.2148437500e-01	6.9236207008e-01	5.0000000000e-01
10	6.9203430414e-01	5.2278643847e-01	6.8861639500e-01	5.3164559603e-01
11	6.8692272902e-01	5.3313082457e-01	6.8346518278e-01	5.0000000000e-01
12	6.8530601263e-01	5.4412615299e-01	6.8462705612e-01	6.3924050331e-01
13	6.8124347925e-01	5.8868634701e-01	6.7458719015e-01	5.5696201324e-01
14	6.7648929358e-01	5.7921010256e-01	6.7206984758e-01	6.4556962252e-01
15	6.6302174330e-01	6.1740452051e-01	6.5205901861e-01	6.5189874172e-01
16	6.4481788874e-01	6.3396990299e-01	6.4591866732e-01	6.2658226490e-01
17	6.3556760550e-01	6.4142072201e-01	6.5250796080e-01	6.2025314569e-01
18	6.2403923273e-01	6.6840273142e-01	6.4294165373e-01	6.3924050331e-01
19	6.2473481894e-01	6.6420716047e-01	6.6166698933e-01	5.7594937086e-01
20	6.0774987936e-01	6.8692129850e-01	6.6848826408e-01	6.4556962252e-01
21	5.6278842688e-01	7.0515042543e-01	7.2614836693e-01	5.8860760927e-01
22	5.8647650480e-01	6.8815106153e-01	6.7771553993e-01	5.8227849007e-01
23	5.5055111647e-01	7.2410297394e-01	6.3759350777e-01	6.7088609934e-01
24	5.4844790697e-01	7.1267360449e-01	6.6559350491e-01	6.2658226490e-01
25	5.2383112907e-01	7.4037903547e-01	6.8672806025e-01	6.1392402649e-01
26	4.9976706505e-01	7.5499129295e-01	7.3848968744e-01	6.0126584768e-01
27	4.9597558379e-01	7.6692706347e-01	6.6530644894e-01	6.5822786093e-01
28	4.7006925941e-01	7.5831890106e-01	8.1883502007e-01	6.2025314569e-01
29	4.8204514384e-01	7.7748841047e-01	7.2417002916e-01	6.0759490728e-01
30	4.3752872944e-01	7.8696471453e-01	7.5364476442e-01	6.3924050331e-01
31	4.1010007262e-01	8.1329566240e-01	8.4069913626e-01	6.2025314569e-01
32	3.9780089259e-01	8.1510418653e-01	7.9351389408e-01	6.3291138411e-01
33	4.0792980790e-01	8.1105327606e-01	8.0890750885e-01	6.4556962252e-01
34	3.9827895164e-01	8.0895543098e-01	7.9530346394e-01	6.3291138411e-01
35	3.7009736896e-01	8.4346061945e-01	8.9437866211e-01	6.3924050331e-01
36	3.4866511822e-01	8.3065682650e-01	8.9774209261e-01	6.2025314569e-01
37	3.2177352905e-01	8.6183452606e-01	9.5900839567e-01	6.4556962252e-01
38	3.1787967682e-01	8.7102144957e-01	8.6417406797e-01	6.7088609934e-01
39	3.0277135968e-01	8.7152773142e-01	9.5531994104e-01	6.2658226490e-01
40	2.5864207745e-01	9.0162038803e-01	1.1037849188e+00	6.4556962252e-01
41	2.6500764489e-01	8.9351850748e-01	1.3316949606e+00	6.3291138411e-01
42	2.9146561027e-01	8.7528938055e-01	1.0217572451e+00	6.0759490728e-01
43	2.7611407638e-01	8.9807581902e-01	1.2385848761e+00	6.4556962252e-01
44	2.5383642316e-01	8.9228874445e-01	1.1173003912e+00	6.5189874172e-01
45	2.5506392121e-01	8.9720773697e-01	1.0159531832e+00	6.4556962252e-01
46	2.2439610958e-01	9.0270543098e-01	1.1986627579e+00	6.5189874172e-01
47	2.2396701574e-01	9.0668398142e-01	1.1764928102e+00	6.7721521854e-01
48	2.4827885628e-01	8.9655667543e-01	9.6130204201e-01	6.5822786093e-01
49	2.6162135601e-01	8.9120370150e-01	1.0400087833e+00	6.5822786093e-01
50	2.2705154121e-01	9.1087961197e-01	1.0941301584e+00	6.6455698013e-01
