Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.0108858347e-01	2.5000000000e-01	5.8484292030e-01	3.7500000000e-01
2	5.8484566212e-01	2.3763021827e-01	5.6319904327e-01	2.0320814848e-01
3	6.3382297754e-01	1.6694568098e-01	5.9048664570e-01	1.5397042036e-01
4	5.9832119942e-01	1.6293403506e-01	5.4179590940e-01	1.6088706255e-01
5	6.2987107038e-01	1.8778796494e-01	5.9743231535e-01	2.2866135836e-01
6	8.4147393703e-01	2.8422039747e-01	6.9021332264e-01	2.8516411781e-01
7	1.9623816013e+00	2.8045618534e-01	9.1556367874e+00	2.9656809568e-01
8	4.2191963196e+00	3.5705405474e-01	2.1282695770e+01	3.5894703865e-01
9	2.2877576828e+01	3.2993164659e-01	3.9370300293e+01	3.3640068769e-01
10	3.4105594635e+01	3.8397249579e-01	8.7731719971e+01	3.8752180338e-01
11	5.5140552521e+01	3.6354798079e-01	2.0582708740e+02	3.6897397041e-01
12	1.2671916199e+02	4.0543532372e-01	3.8565093994e+02	4.0718245506e-01
13	3.2648254395e+02	3.8497090340e-01	7.0801171875e+02	3.8787591457e-01
14	4.7398004150e+02	4.1847455502e-01	1.3443111572e+03	4.2015111446e-01
15	1.0271572266e+03	4.0078645945e-01	3.0849970703e+03	4.0326568484e-01
16	2.5406621094e+03	4.2944782972e-01	4.0586813965e+03	4.3095245957e-01
17	3.4482099609e+03	4.1322046518e-01	7.6521943359e+03	4.1484218836e-01
18	6.8882548828e+03	4.3752354383e-01	1.2017180664e+04	4.3868997693e-01
19	8.5985996094e+03	4.2273384333e-01	2.3572199219e+04	4.2412507534e-01
20	2.0289568359e+04	4.4418352842e-01	3.1057804688e+04	4.4517534971e-01
21	2.8610921875e+04	4.3052372336e-01	5.6080210938e+04	4.3159550428e-01
22	4.0992832031e+04	4.4952297211e-01	9.8111812500e+04	4.5033335686e-01
23	9.2483796875e+04	4.3681979179e-01	1.0904643750e+05	4.3767911196e-01
24	9.3505328125e+04	4.5388358831e-01	2.8004146875e+05	4.5455831289e-01
25	2.9006425000e+05	4.4204688072e-01	1.7897493750e+05	4.4276896119e-01
26	9.6454421875e+04	4.5701104403e-01	7.2056587500e+05	4.5704704523e-01
27	6.7429050000e+05	4.4543009996e-01	7.5556118750e+05	4.4605696201e-01
28	5.9076125000e+05	4.5967102051e-01	1.1114322500e+06	4.6016961336e-01
29	6.8286037500e+05	4.4930380583e-01	1.9566675000e+06	4.4984388351e-01
30	2.0543222500e+06	4.6243780851e-01	7.8387112500e+05	4.6286892891e-01
31	3.6173100000e+05	4.5386618376e-01	2.7225875000e+06	4.5548510551e-01
32	1.2695935000e+06	4.6714717150e-01	6.8435385000e+06	4.6750205755e-01
33	8.2255875000e+06	4.5783287287e-01	1.8205492500e+06	4.5311689377e-01
34	1.5050552000e+07	4.4926375151e-01	2.2065432000e+07	4.5474421978e-01
35	1.4953486000e+07	4.6538361907e-01	9.6246400000e+06	4.6573531628e-01
36	1.7281878000e+07	4.5691192150e-01	1.0955915000e+06	4.5729455352e-01
37	7.4559725000e+06	4.6467036009e-01	1.6351090000e+07	4.6500471234e-01
38	6.0015040000e+06	4.5669001341e-01	4.6417156000e+07	4.5706951618e-01
39	5.2575732000e+07	4.6655642986e-01	1.1759160000e+07	4.7117191553e-01
40	1.0586814400e+08	4.7593945265e-01	1.2770706400e+08	4.7190332413e-01
41	9.8238024000e+07	4.6408993006e-01	3.0882600000e+07	4.6435481310e-01
42	6.5372216000e+07	4.7304299474e-01	1.7790024000e+07	4.7325700521e-01
43	2.7088280000e+07	4.6979159117e-01	7.5043808000e+07	4.7003608942e-01
44	1.3457808000e+07	4.6306985617e-01	2.2276156800e+08	4.6362167597e-01
45	2.4640784000e+08	4.7172006965e-01	1.3141040000e+06	4.7193914652e-01
46	2.7730291200e+08	4.6861225367e-01	1.9167537600e+08	4.6514850855e-01
47	2.7097500800e+08	4.6205866337e-01	3.5826278400e+08	4.6589905024e-01
48	1.1079209600e+08	4.6994292736e-01	2.8781888000e+07	4.6661570668e-01
49	6.4967411200e+08	4.6393173933e-01	5.7672051200e+08	4.6760123968e-01
50	2.3428529600e+08	4.7145670652e-01	1.9198771200e+08	4.6825408936e-01
