Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.9320291281e-01	4.9189814925e-01	6.9314765930e-01	5.0000000000e-01
2	6.9316178560e-01	4.9898728728e-01	6.9314765930e-01	5.0000000000e-01
3	6.9318413734e-01	4.8278355598e-01	6.9314849377e-01	5.0000000000e-01
4	6.9315671921e-01	4.9949362874e-01	6.9314944744e-01	5.0000000000e-01
5	6.9315791130e-01	5.0506365299e-01	6.9314807653e-01	5.0000000000e-01
6	6.9317787886e-01	4.9696180224e-01	6.9314992428e-01	5.0000000000e-01
7	6.9314688444e-01	5.0354456902e-01	6.9314795732e-01	5.0000000000e-01
8	6.9319945574e-01	4.9544271827e-01	6.9314980507e-01	5.0000000000e-01
9	6.9314509630e-01	5.0354456902e-01	6.9314813614e-01	5.0000000000e-01
10	6.9315451384e-01	5.0050634146e-01	6.9314694405e-01	5.0000000000e-01
11	6.9315308332e-01	5.0202542543e-01	6.9314664602e-01	5.0000000000e-01
12	6.9315361977e-01	4.9848091602e-01	6.9314610958e-01	5.0000000000e-01
13	6.9315034151e-01	5.0202542543e-01	6.9314414263e-01	5.0000000000e-01
14	6.9314670563e-01	4.9898728728e-01	6.9310367107e-01	5.0000000000e-01
15	6.9270610809e-01	5.0050634146e-01	6.8910986185e-01	5.0000000000e-01
16	6.9036012888e-01	5.4412615299e-01	6.7907750607e-01	5.8227849007e-01
17	6.7295295000e-01	6.0062211752e-01	6.7149382830e-01	5.7594937086e-01
18	6.6919797659e-01	6.0460072756e-01	6.5454751253e-01	6.2025314569e-01
19	6.4936107397e-01	6.3324654102e-01	6.2554872036e-01	6.8987339735e-01
20	6.3582462072e-01	6.5581595898e-01	5.8919429779e-01	7.3417723179e-01
21	5.9896731377e-01	6.7693871260e-01	5.7158547640e-01	7.5316452980e-01
22	5.8141463995e-01	6.9169563055e-01	5.4463648796e-01	7.6582276821e-01
23	5.7065731287e-01	6.9480609894e-01	5.6443417072e-01	6.8354427814e-01
24	5.7032376528e-01	6.8648725748e-01	5.5020552874e-01	6.7721521854e-01
25	5.7455027103e-01	7.0326966047e-01	5.2836883068e-01	7.4683547020e-01
26	5.6131500006e-01	7.0876735449e-01	5.3386491537e-01	7.4683547020e-01
27	5.5168092251e-01	7.2583913803e-01	5.3739738464e-01	7.3417723179e-01
28	5.4515033960e-01	7.2026914358e-01	5.1388382912e-01	7.4050635099e-01
29	5.2426743507e-01	7.4168109894e-01	5.1658338308e-01	6.9620251656e-01
30	5.2118188143e-01	7.4146413803e-01	5.1948058605e-01	6.9620251656e-01
31	5.1173788309e-01	7.4443000555e-01	5.0643676519e-01	7.5949364901e-01
32	4.9872565269e-01	7.5868058205e-01	5.8079415560e-01	6.4556962252e-01
33	5.1723617315e-01	7.4573206902e-01	5.3241211176e-01	7.2151899338e-01
34	4.8805880547e-01	7.6099538803e-01	5.5094909668e-01	6.8987339735e-01
35	4.8124337196e-01	7.6092308760e-01	5.4584133625e-01	7.0886075497e-01
36	4.6039095521e-01	7.8139466047e-01	5.1867115498e-01	7.4683547020e-01
37	4.4019484520e-01	7.8855609894e-01	5.0992774963e-01	7.4050635099e-01
38	4.6241712570e-01	7.9361981153e-01	5.9812259674e-01	6.9620251656e-01
39	4.6111536026e-01	7.8935188055e-01	5.9018069506e-01	7.4050635099e-01
40	4.4101968408e-01	7.9094332457e-01	5.9394574165e-01	7.4683547020e-01
41	4.1636285186e-01	7.9839414358e-01	6.5612637997e-01	7.2151899338e-01
42	4.3866929412e-01	7.9137730598e-01	7.0290547609e-01	7.4050635099e-01
43	4.4017538428e-01	8.0389183760e-01	5.7600557804e-01	7.4050635099e-01
44	4.0427938104e-01	8.1582754850e-01	5.5305057764e-01	7.4050635099e-01
45	3.5413882136e-01	8.4266495705e-01	6.8135684729e-01	7.2151899338e-01
46	3.5180938244e-01	8.4006077051e-01	7.0850425959e-01	7.0886075497e-01
47	3.2970330119e-01	8.6328125000e-01	6.6171544790e-01	7.2784811258e-01
48	3.0339732766e-01	8.6899596453e-01	8.1957834959e-01	7.1518987417e-01
49	3.2371017337e-01	8.5807293653e-01	6.8655049801e-01	7.3417723179e-01
50	3.1368789077e-01	8.6754918098e-01	6.2973695993e-01	7.2784811258e-01
51	2.9139876366e-01	8.7355327606e-01	9.5665556192e-01	6.7721521854e-01
52	3.1842979789e-01	8.6588543653e-01	8.6761158705e-01	7.0886075497e-01
53	3.1697651744e-01	8.4968167543e-01	6.8587607145e-01	6.8354427814e-01
54	2.7504327893e-01	8.8353586197e-01	7.4754011631e-01	7.1518987417e-01
55	2.6533016562e-01	8.9706307650e-01	8.5968363285e-01	6.8354427814e-01
56	2.4548476934e-01	8.9641207457e-01	9.5864927769e-01	6.9620251656e-01
57	2.2713679075e-01	9.0400749445e-01	8.9917659760e-01	7.0886075497e-01
58	2.3996560276e-01	9.0125870705e-01	9.5731264353e-01	6.9620251656e-01
59	2.2950418293e-01	8.9981192350e-01	1.0581003428e+00	6.7721521854e-01
60	1.8729919195e-01	9.2773437500e-01	1.0540829897e+00	6.7088609934e-01
61	2.4939768016e-01	8.9460355043e-01	1.0788246393e+00	6.6455698013e-01
62	2.0272994041e-01	9.1789644957e-01	9.2133980989e-01	7.1518987417e-01
63	2.0961125195e-01	9.1630500555e-01	1.2639477253e+00	6.7088609934e-01
64	2.1609903872e-01	9.0950518847e-01	9.5646172762e-01	6.8354427814e-01
65	2.0462715626e-01	9.1579860449e-01	1.0606756210e+00	6.7721521854e-01
66	1.8322451413e-01	9.2469620705e-01	1.4416707754e+00	6.8987339735e-01
67	1.4921574295e-01	9.4639754295e-01	1.2102981806e+00	7.4050635099e-01
68	1.5737810731e-01	9.3829566240e-01	1.3383415937e+00	6.6455698013e-01
69	1.3618873060e-01	9.4654226303e-01	1.5450487137e+00	6.6455698013e-01
70	1.3276539743e-01	9.4835066795e-01	1.3175696135e+00	6.6455698013e-01
71	1.4058829844e-01	9.4350403547e-01	1.3820878267e+00	7.0253163576e-01
72	1.8078200519e-01	9.2238140106e-01	2.1691246033e+00	6.6455698013e-01
73	1.5598547459e-01	9.3945312500e-01	1.3798015118e+00	6.9620251656e-01
74	1.3603471220e-01	9.4495081902e-01	1.3995836973e+00	6.8354427814e-01
75	1.1282215267e-01	9.5811629295e-01	1.5411548615e+00	6.7721521854e-01
76	1.0298637301e-01	9.6491605043e-01	1.4051259756e+00	7.0253163576e-01
77	8.5646279156e-02	9.6976274252e-01	1.8757206202e+00	7.1518987417e-01
78	7.1627274156e-02	9.7193288803e-01	1.8764919043e+00	6.6455698013e-01
79	8.0994084477e-02	9.6838831902e-01	1.8264853954e+00	7.1518987417e-01
80	6.2034055591e-02	9.8104745150e-01	1.7421205044e+00	7.1518987417e-01
81	5.0098475069e-02	9.7829860449e-01	1.9840244055e+00	6.6455698013e-01
82	6.9990985096e-02	9.7019672394e-01	1.6840661764e+00	7.2151899338e-01
83	1.6068364680e-01	9.3771702051e-01	1.8413627148e+00	6.7721521854e-01
