Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.9365018606e-01	4.7084781528e-01	6.9310820103e-01	5.0000000000e-01
2	6.9310659170e-01	4.9356189370e-01	6.9266551733e-01	5.2531647682e-01
3	6.9209307432e-01	5.2170139551e-01	6.9025427103e-01	5.0632911921e-01
4	6.8513387442e-01	5.4810476303e-01	6.8403857946e-01	5.1898735762e-01
5	6.8003129959e-01	5.9150749445e-01	6.9218695164e-01	5.2531647682e-01
6	6.8293100595e-01	5.5193865299e-01	6.8245583773e-01	5.4430377483e-01
7	6.7861056328e-01	5.6633394957e-01	6.9169002771e-01	5.2531647682e-01
8	6.6747540236e-01	5.8673322201e-01	7.1203953028e-01	5.3164559603e-01
9	6.6965502501e-01	6.0409432650e-01	6.9863390923e-01	5.3164559603e-01
10	6.7048597336e-01	5.6922739744e-01	6.8995463848e-01	5.3164559603e-01
11	6.6043740511e-01	6.3570600748e-01	7.0451682806e-01	5.2531647682e-01
12	6.5002089739e-01	6.4518231153e-01	7.7111971378e-01	5.2531647682e-01
13	6.5237993002e-01	6.2203413248e-01	7.2909027338e-01	5.2531647682e-01
14	6.4716327190e-01	6.3592302799e-01	7.4509596825e-01	5.1898735762e-01
15	6.3253933191e-01	6.4988428354e-01	7.7402788401e-01	5.3164559603e-01
16	6.5824717283e-01	6.2196177244e-01	7.1935009956e-01	5.3164559603e-01
17	6.3302540779e-01	6.4069730043e-01	7.1620851755e-01	5.5063289404e-01
18	6.3001418114e-01	6.6051793098e-01	7.4277198315e-01	5.3164559603e-01
19	6.1304408312e-01	6.5921586752e-01	7.8097951412e-01	5.1265823841e-01
20	6.3786500692e-01	6.3787615299e-01	8.0936825275e-01	5.3164559603e-01
21	6.3123577833e-01	6.5285009146e-01	7.8317850828e-01	5.5063289404e-01
22	6.3008028269e-01	6.4583331347e-01	7.9951924086e-01	5.5696201324e-01
23	6.0593384504e-01	6.7281538248e-01	8.5392469168e-01	5.5696201324e-01
24	6.4460182190e-01	6.4597803354e-01	7.7563989162e-01	5.5063289404e-01
25	6.2488603592e-01	6.5719038248e-01	7.3276394606e-01	5.2531647682e-01
26	6.2247538567e-01	6.5104168653e-01	7.4353164434e-01	5.2531647682e-01
27	6.2832921743e-01	6.5502023697e-01	7.5717520714e-01	5.5696201324e-01
28	6.2439340353e-01	6.4937788248e-01	7.1009755135e-01	5.5063289404e-01
29	6.2852144241e-01	6.4431422949e-01	7.8961181641e-01	5.5696201324e-01
30	5.9754902124e-01	6.7006653547e-01	8.6258882284e-01	5.5696201324e-01
31	6.0610800982e-01	6.8598085642e-01	8.3340251446e-01	5.5696201324e-01
32	5.9450179338e-01	6.8250870705e-01	7.5994122028e-01	5.6962025166e-01
33	6.0975998640e-01	6.8041086197e-01	8.2837641239e-01	5.8227849007e-01
34	6.1306297779e-01	6.5834778547e-01	7.2776454687e-01	5.7594937086e-01
35	5.9950900078e-01	6.9292539358e-01	6.9265598059e-01	5.8860760927e-01
36	6.0781723261e-01	6.7954283953e-01	7.8758585453e-01	5.1898735762e-01
37	6.0752159357e-01	6.7679399252e-01	6.9839948416e-01	6.0126584768e-01
38	5.8807176352e-01	6.8930846453e-01	7.4931520224e-01	5.6962025166e-01
39	5.9093105793e-01	6.8467879295e-01	8.0058574677e-01	5.9493672848e-01
40	5.8867913485e-01	6.9538480043e-01	7.6018577814e-01	5.7594937086e-01
41	6.0284370184e-01	6.8344908953e-01	7.7754729986e-01	5.6329113245e-01
42	5.9853333235e-01	6.6601562500e-01	7.5822466612e-01	5.6962025166e-01
43	5.8613699675e-01	6.9357639551e-01	7.7136880159e-01	5.6962025166e-01
44	5.7692760229e-01	7.0008683205e-01	8.1907004118e-01	5.7594937086e-01
45	5.9081768990e-01	6.8033856153e-01	7.5691020489e-01	6.1392402649e-01
46	5.9187585115e-01	6.7860245705e-01	8.7861442566e-01	5.5696201324e-01
47	5.9488242865e-01	6.8648725748e-01	9.2176300287e-01	5.3164559603e-01
48	5.7184702158e-01	7.0891207457e-01	7.6777058840e-01	5.7594937086e-01
49	5.9025895596e-01	6.8721061945e-01	7.4596267939e-01	6.2025314569e-01
50	5.8839911222e-01	6.9032120705e-01	7.2268939018e-01	6.0126584768e-01
51	7.1022635698e-01	5.8289927244e-01	6.7925912142e-01	5.5696201324e-01
52	6.7257326841e-01	5.7993346453e-01	6.6197466850e-01	5.8860760927e-01
53	6.6185915470e-01	6.1812788248e-01	6.5188759565e-01	5.8860760927e-01
54	6.5748071671e-01	6.2355321646e-01	6.4482408762e-01	6.3291138411e-01
55	6.7434304953e-01	5.9526908398e-01	6.3421481848e-01	6.6455698013e-01
56	6.6139167547e-01	6.1060476303e-01	6.5063595772e-01	6.4556962252e-01
57	6.4732277393e-01	6.2181711197e-01	6.4860254526e-01	5.9493672848e-01
58	6.5159374475e-01	6.2181711197e-01	6.4607125521e-01	6.0126584768e-01
59	6.3555145264e-01	6.4026331902e-01	6.6732478142e-01	6.0126584768e-01
60	6.4317578077e-01	6.3939523697e-01	6.7280769348e-01	6.1392402649e-01
61	6.5358173847e-01	6.3006365299e-01	6.6658765078e-01	6.0126584768e-01
62	6.4104288816e-01	6.3006365299e-01	6.6485077143e-01	5.8227849007e-01
63	6.3367676735e-01	6.4583331347e-01	7.1024411917e-01	5.6962025166e-01
64	6.5106624365e-01	6.1400461197e-01	6.6924691200e-01	6.0759490728e-01
65	6.5614670515e-01	6.2543404102e-01	6.8071568012e-01	5.9493672848e-01
66	6.5430814028e-01	6.1971932650e-01	6.6064864397e-01	5.7594937086e-01
67	6.4831990004e-01	6.1306422949e-01	6.5508615971e-01	5.9493672848e-01
68	6.3578069210e-01	6.4395254850e-01	6.8681901693e-01	5.8860760927e-01
69	6.2562733889e-01	6.5248841047e-01	6.6284853220e-01	5.9493672848e-01
70	6.3384932280e-01	6.4525461197e-01	6.6892117262e-01	5.8227849007e-01
71	6.3430345058e-01	6.3368052244e-01	6.8526488543e-01	6.0126584768e-01
72	6.2426728010e-01	6.5747976303e-01	7.1023112535e-01	6.0126584768e-01
73	6.4199036360e-01	6.2926793098e-01	6.9266682863e-01	5.6962025166e-01
74	6.3902944326e-01	6.2659144402e-01	7.0753037930e-01	5.6962025166e-01
75	6.2490534782e-01	6.6051793098e-01	6.7218935490e-01	5.7594937086e-01
76	6.3235086203e-01	6.4076966047e-01	6.7427998781e-01	5.6329113245e-01
77	6.2631654739e-01	6.5234375000e-01	6.8732577562e-01	5.6329113245e-01
78	6.2199693918e-01	6.4388018847e-01	6.7776489258e-01	5.6329113245e-01
79	6.3088166714e-01	6.4214408398e-01	6.6759783030e-01	5.8227849007e-01
80	6.2253153324e-01	6.5046292543e-01	6.8242937326e-01	5.9493672848e-01
81	6.2169724703e-01	6.5625000000e-01	6.7697805166e-01	5.8227849007e-01
82	6.3107568026e-01	6.3939523697e-01	6.8644416332e-01	5.6329113245e-01
83	6.4423173666e-01	6.2796586752e-01	7.0341247320e-01	5.4430377483e-01
84	6.1858284473e-01	6.5545427799e-01	7.0541679859e-01	5.6962025166e-01
85	6.1286258698e-01	6.6681128740e-01	6.8862825632e-01	5.9493672848e-01
86	6.1169284582e-01	6.6543692350e-01	6.7531150579e-01	5.8227849007e-01
87	6.2791115046e-01	6.5798610449e-01	6.6847395897e-01	6.2025314569e-01
88	6.2569564581e-01	6.4901620150e-01	6.5991348028e-01	5.8860760927e-01
89	6.2439644337e-01	6.5285009146e-01	7.0607209206e-01	5.6962025166e-01
90	6.1897599697e-01	6.4293980598e-01	7.1390748024e-01	5.8860760927e-01
91	6.2584656477e-01	6.5270543098e-01	6.6220796108e-01	6.0759490728e-01
92	6.1742079258e-01	6.6232639551e-01	6.3989746571e-01	6.5822786093e-01
93	6.1603480577e-01	6.6218167543e-01	6.6235798597e-01	5.8227849007e-01
94	6.3173824549e-01	6.4605033398e-01	6.6461932659e-01	6.2025314569e-01
95	6.2361115217e-01	6.5762442350e-01	6.6248106956e-01	6.2025314569e-01
96	6.1786383390e-01	6.5740740299e-01	6.5818697214e-01	5.8860760927e-01
97	6.2259286642e-01	6.4959490299e-01	6.5011304617e-01	6.2658226490e-01
98	6.2196260691e-01	6.5791374445e-01	6.4900040627e-01	6.5189874172e-01
99	6.1339026690e-01	6.5704572201e-01	6.6732895374e-01	6.6455698013e-01
100	6.2180441618e-01	6.4865452051e-01	6.7707127333e-01	5.6962025166e-01
101	6.4648705721e-01	6.2304687500e-01	5.9263294935e-01	7.0253163576e-01
102	6.3217979670e-01	6.4445894957e-01	6.0675442219e-01	6.5822786093e-01
103	6.3480228186e-01	6.4547163248e-01	6.0790497065e-01	6.5822786093e-01
104	6.4333552122e-01	6.4814811945e-01	5.9018516541e-01	7.0886075497e-01
105	6.3699692488e-01	6.4337384701e-01	5.8292120695e-01	6.9620251656e-01
106	6.3161283731e-01	6.4366322756e-01	5.7058185339e-01	7.2151899338e-01
107	6.3386660814e-01	6.3425928354e-01	5.7619005442e-01	6.8987339735e-01
108	6.3855469227e-01	6.3650172949e-01	5.7378512621e-01	7.0886075497e-01
109	6.3614815474e-01	6.3216143847e-01	5.7264679670e-01	7.0886075497e-01
110	6.2083512545e-01	6.4937788248e-01	5.7670891285e-01	6.7721521854e-01
111	6.2495523691e-01	6.5733510256e-01	5.8062344790e-01	7.0253163576e-01
112	6.3427060843e-01	6.4055269957e-01	5.7410520315e-01	6.8354427814e-01
113	6.2148839235e-01	6.5733510256e-01	5.7223737240e-01	6.8354427814e-01
114	6.3171237707e-01	6.3541668653e-01	5.8546841145e-01	6.8987339735e-01
115	6.3710790873e-01	6.2543404102e-01	5.9086966515e-01	6.8354427814e-01
116	6.3481384516e-01	6.3078707457e-01	5.9231752157e-01	6.8987339735e-01
117	6.2517690659e-01	6.5125864744e-01	5.8906888962e-01	6.7721521854e-01
118	6.2409925461e-01	6.5219908953e-01	5.9920084476e-01	6.6455698013e-01
119	6.3321626186e-01	6.3758677244e-01	5.9394401312e-01	6.7088609934e-01
120	6.1555105448e-01	6.5950518847e-01	5.9404194355e-01	6.4556962252e-01
121	6.2449014187e-01	6.5957754850e-01	5.8522844315e-01	6.7721521854e-01
122	6.0734355450e-01	6.6833043098e-01	5.9649568796e-01	6.8354427814e-01
123	6.3416689634e-01	6.3794851303e-01	6.1222994328e-01	6.4556962252e-01
124	6.3206642866e-01	6.4467591047e-01	5.8507335186e-01	6.7088609934e-01
125	6.3442176580e-01	6.5082466602e-01	5.8777207136e-01	7.0253163576e-01
126	6.1393398046e-01	6.5907114744e-01	5.8276975155e-01	6.6455698013e-01
127	6.2291115522e-01	6.5530961752e-01	5.8853977919e-01	6.6455698013e-01
128	6.2454038858e-01	6.4424186945e-01	6.1361360550e-01	6.3924050331e-01
129	6.1469042301e-01	6.6493052244e-01	6.0034090281e-01	6.8987339735e-01
130	6.1140578985e-01	6.6478586197e-01	6.2962734699e-01	6.2658226490e-01
131	6.0698175430e-01	6.7773437500e-01	6.7281806469e-01	6.0126584768e-01
132	6.2020760775e-01	6.4814811945e-01	6.1302030087e-01	6.3291138411e-01
133	6.0714930296e-01	6.7730039358e-01	5.8429402113e-01	6.7088609934e-01
134	6.2944018841e-01	6.4105904102e-01	6.1426812410e-01	6.4556962252e-01
135	6.2648814917e-01	6.4930552244e-01	6.1448705196e-01	6.0126584768e-01
136	6.2437468767e-01	6.5791374445e-01	5.8300918341e-01	6.8987339735e-01
137	6.2628334761e-01	6.4901620150e-01	5.8980983496e-01	6.7721521854e-01
