Label	Class	n_sample
0	dogs	791
1	cats	1127

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.9079273939e-01	5.7872390747e-01	6.8689811230e-01	5.8638745546e-01
2	6.8755817413e-01	5.8672630787e-01	6.8446725607e-01	5.8638745546e-01
3	6.8378597498e-01	5.8805567026e-01	6.8116039038e-01	5.8638745546e-01
4	6.8036001921e-01	5.8900517225e-01	6.8128240108e-01	5.8638745546e-01
5	6.7873710394e-01	5.8976489305e-01	6.7866921425e-01	5.8638745546e-01
6	6.7761850357e-01	5.8860206604e-01	6.7591720819e-01	5.9162300825e-01
7	6.7653316259e-01	5.8768755198e-01	6.7567604780e-01	6.1256545782e-01
8	6.7565327883e-01	5.8245193958e-01	6.7593336105e-01	5.8638745546e-01
9	6.7097502947e-01	5.9142726660e-01	6.7302286625e-01	5.9162300825e-01
10	6.6635555029e-01	6.0929614305e-01	6.7068427801e-01	6.1780107021e-01
11	6.6715204716e-01	5.9958451986e-01	6.6545528173e-01	5.7591623068e-01
12	6.7474901676e-01	6.0180503130e-01	6.7191272974e-01	5.9685862064e-01
13	6.6493755579e-01	6.0074740648e-01	6.6841411591e-01	6.0209423304e-01
14	6.6435724497e-01	6.0499840975e-01	6.6403198242e-01	6.0732984543e-01
15	6.5833199024e-01	6.2096816301e-01	6.7744499445e-01	5.8638745546e-01
16	6.5872663260e-01	6.0947430134e-01	6.6715115309e-01	5.9162300825e-01
17	6.4560848475e-01	6.4612644911e-01	6.6234892607e-01	6.4397907257e-01
18	6.4823329449e-01	6.3329166174e-01	6.6054695845e-01	6.0732984543e-01
19	6.3632386923e-01	6.4895170927e-01	6.4529883862e-01	6.2827223539e-01
20	6.3515663147e-01	6.5018755198e-01	6.4740854502e-01	6.1780107021e-01
21	6.2756013870e-01	6.6994380951e-01	6.5443158150e-01	6.3874346018e-01
22	6.3084965944e-01	6.4592486620e-01	6.4416134357e-01	6.2827223539e-01
23	6.1553317308e-01	6.5729892254e-01	6.4221912622e-01	6.2827223539e-01
24	6.1894142628e-01	6.6083699465e-01	6.4571833611e-01	5.8638745546e-01
25	6.1722618341e-01	6.6305744648e-01	6.4406472445e-01	6.2827223539e-01
26	6.1182814837e-01	6.7366015911e-01	6.7263996601e-01	6.2303662300e-01
27	5.9516972303e-01	6.8112790585e-01	6.5559756756e-01	5.8638745546e-01
28	5.9364688396e-01	6.7906230688e-01	6.6098922491e-01	5.9162300825e-01
29	5.9634858370e-01	6.8331325054e-01	6.5847176313e-01	6.3350784779e-01
30	5.8420103788e-01	7.0143043995e-01	6.7042821646e-01	5.9685862064e-01
31	5.7700210810e-01	7.0141875744e-01	6.4276129007e-01	6.2303662300e-01
32	5.7649898529e-01	7.1408706903e-01	6.4886599779e-01	6.2303662300e-01
33	5.6314235926e-01	7.1650904417e-01	6.7022305727e-01	6.3350784779e-01
34	5.5145782232e-01	7.2281402349e-01	6.6021072865e-01	6.1780107021e-01
35	5.4513818026e-01	7.2783631086e-01	6.7540824413e-01	6.3350784779e-01
36	5.4829394817e-01	7.3380815983e-01	6.4688616991e-01	6.2303662300e-01
37	5.4252195358e-01	7.2711175680e-01	6.6790968180e-01	5.8115184307e-01
38	5.2664095163e-01	7.3251390457e-01	6.7347663641e-01	5.9685862064e-01
39	5.2019321918e-01	7.4255853891e-01	6.5706628561e-01	6.1256545782e-01
40	5.0829285383e-01	7.4810379744e-01	7.0266848803e-01	5.9685862064e-01
41	5.1132994890e-01	7.4343794584e-01	7.0231938362e-01	6.0732984543e-01
42	5.2269005775e-01	7.3361831903e-01	6.6106665134e-01	6.1780107021e-01
43	5.3147447109e-01	7.3269212246e-01	6.4915579557e-01	6.2303662300e-01
44	5.1600903273e-01	7.3734629154e-01	7.3799932003e-01	6.0209423304e-01
45	4.9820843339e-01	7.6246964931e-01	7.0829606056e-01	6.1256545782e-01
46	4.9157881737e-01	7.6488000154e-01	6.9211173058e-01	6.4921468496e-01
47	4.9599415064e-01	7.6135355234e-01	6.9039565325e-01	6.0732984543e-01
48	4.7104510665e-01	7.7532780170e-01	7.1669286489e-01	5.9685862064e-01
49	4.7737473249e-01	7.7399843931e-01	7.0715939999e-01	6.1780107021e-01
50	4.6795740724e-01	7.7642053366e-01	8.0428367853e-01	6.1256545782e-01
