Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.9327694178e-01	4.9124708772e-01	6.9314306974e-01	5.0000000000e-01
2	6.9316416979e-01	4.9312791228e-01	6.9307690859e-01	5.0000000000e-01
3	6.9314378500e-01	5.0339990854e-01	6.9276809692e-01	5.0000000000e-01
4	6.9277471304e-01	5.0354456902e-01	6.9152581692e-01	5.0000000000e-01
5	6.9227343798e-01	4.9848091602e-01	6.8637865782e-01	5.3797465563e-01
6	6.9118863344e-01	5.2850115299e-01	6.9289112091e-01	5.0000000000e-01
7	6.9202399254e-01	5.2575230598e-01	6.8885272741e-01	5.6962025166e-01
8	6.8163251877e-01	5.3862845898e-01	6.7110157013e-01	5.5063289404e-01
9	6.6329497099e-01	6.1523437500e-01	6.5348780155e-01	5.9493672848e-01
10	6.3659888506e-01	6.4677375555e-01	7.4519199133e-01	5.9493672848e-01
11	6.7196506262e-01	6.0648149252e-01	6.5670228004e-01	5.7594937086e-01
12	6.3254183531e-01	6.3802081347e-01	6.4324277639e-01	6.0126584768e-01
13	6.2801319361e-01	6.4973956347e-01	6.4065408707e-01	6.3291138411e-01
14	6.2561768293e-01	6.6399019957e-01	6.4162361622e-01	6.3291138411e-01
15	6.0955697298e-01	6.7563658953e-01	6.6510456800e-01	6.2658226490e-01
16	6.0160416365e-01	6.7737269402e-01	6.6280496120e-01	6.0759490728e-01
17	5.9182339907e-01	6.7078995705e-01	6.1881399155e-01	6.3924050331e-01
18	5.8239418268e-01	7.0276331902e-01	6.2482362986e-01	6.3291138411e-01
19	5.7193243504e-01	7.0565682650e-01	6.0645025969e-01	6.7088609934e-01
20	5.7251822948e-01	7.0645254850e-01	6.6005706787e-01	6.2658226490e-01
21	5.7479482889e-01	7.0196753740e-01	6.2497282028e-01	6.1392402649e-01
22	5.5795711279e-01	7.1332460642e-01	5.9597080946e-01	6.5189874172e-01
23	5.3326886892e-01	7.3770254850e-01	5.9696334600e-01	6.7721521854e-01
24	5.1563656330e-01	7.5159144402e-01	6.3805156946e-01	6.3291138411e-01
25	5.2660965919e-01	7.4652773142e-01	6.4734166861e-01	6.3924050331e-01
26	5.2286744118e-01	7.4110245705e-01	5.9738099575e-01	6.7088609934e-01
27	5.0695991516e-01	7.5600403547e-01	5.8547759056e-01	6.9620251656e-01
28	4.8662915826e-01	7.6728874445e-01	5.8232921362e-01	7.0886075497e-01
29	4.6040272713e-01	7.7466726303e-01	5.9187048674e-01	7.0253163576e-01
30	4.3693289161e-01	7.9376441240e-01	6.2794989347e-01	7.0253163576e-01
31	4.3269371986e-01	8.0186629295e-01	5.8233833313e-01	6.8354427814e-01
32	3.9471924305e-01	8.1344038248e-01	6.4939397573e-01	6.9620251656e-01
33	4.0278783441e-01	8.1995081902e-01	6.0454839468e-01	6.7721521854e-01
34	4.0343543887e-01	8.2776331902e-01	5.9519642591e-01	7.2151899338e-01
35	3.4483727813e-01	8.5300922394e-01	6.2961280346e-01	6.7721521854e-01
36	3.0952626467e-01	8.6263018847e-01	8.9348804951e-01	6.2658226490e-01
37	3.8924869895e-01	8.3376735449e-01	6.2199693918e-01	6.8987339735e-01
38	3.4290075302e-01	8.5510706902e-01	5.8180719614e-01	6.8987339735e-01
39	3.2378438115e-01	8.7123841047e-01	7.3008757830e-01	6.7721521854e-01
40	2.9959467053e-01	8.6595773697e-01	6.4023011923e-01	7.1518987417e-01
41	2.8839686513e-01	8.7073206902e-01	7.9397207499e-01	6.7721521854e-01
42	2.7956533432e-01	8.7398725748e-01	7.0416450500e-01	7.0253163576e-01
43	2.7952608466e-01	8.7123841047e-01	6.6710251570e-01	6.8987339735e-01
44	2.1123374999e-01	9.1601562500e-01	7.0465958118e-01	6.8987339735e-01
45	2.3845387995e-01	8.9901620150e-01	7.9034966230e-01	6.9620251656e-01
46	1.8571554124e-01	9.2317706347e-01	7.4748903513e-01	7.1518987417e-01
47	1.7515079677e-01	9.3019390106e-01	8.9793300629e-01	6.8354427814e-01
48	1.7181102931e-01	9.2281538248e-01	8.8718569279e-01	7.2151899338e-01
49	1.3762135804e-01	9.4835066795e-01	9.8578643799e-01	7.1518987417e-01
50	1.2993171811e-01	9.5283561945e-01	9.9506849051e-01	6.8987339735e-01
51	1.4385016263e-01	9.4133394957e-01	1.0432858467e+00	6.9620251656e-01
52	1.3510768116e-01	9.4596356153e-01	1.0291922092e+00	7.1518987417e-01
53	1.2289480120e-01	9.4690394402e-01	1.1259514093e+00	7.1518987417e-01
54	1.5817350149e-01	9.3467879295e-01	1.0898553133e+00	6.9620251656e-01
55	1.4827828109e-01	9.4372105598e-01	9.0226554871e-01	7.4050635099e-01
