Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
51	6.8665176630e-01	6.4684605598e-01	6.1473196745e-01	6.4556962252e-01
52	5.9856718779e-01	6.8807870150e-01	5.9310138226e-01	7.1518987417e-01
53	5.9197717905e-01	6.9646996260e-01	5.6256574392e-01	7.2151899338e-01
54	5.4803812504e-01	7.3321753740e-01	5.9512746334e-01	7.0886075497e-01
55	5.3737419844e-01	7.4660015106e-01	5.9771513939e-01	7.0253163576e-01
56	5.3585976362e-01	7.3799186945e-01	5.7713049650e-01	7.5316452980e-01
57	5.2902609110e-01	7.3683452606e-01	5.7627022266e-01	7.3417723179e-01
58	5.1753175259e-01	7.5846356153e-01	5.8412718773e-01	7.5316452980e-01
59	5.2623009682e-01	7.3958331347e-01	6.0917013884e-01	7.4050635099e-01
60	5.3677016497e-01	7.4717879295e-01	5.9826928377e-01	7.1518987417e-01
61	5.3710144758e-01	7.3784726858e-01	5.8314681053e-01	7.0886075497e-01
62	5.0620275736e-01	7.6200813055e-01	5.7978272438e-01	7.0886075497e-01
63	5.1021760702e-01	7.4898725748e-01	6.4595735073e-01	6.7088609934e-01
64	5.3143489361e-01	7.4254918098e-01	6.2500452995e-01	7.0886075497e-01
65	5.1306027174e-01	7.4754047394e-01	6.1309379339e-01	7.4050635099e-01
66	5.1876336336e-01	7.4464702606e-01	5.8972859383e-01	7.2151899338e-01
67	5.0680947304e-01	7.5679975748e-01	5.9433394670e-01	7.1518987417e-01
68	5.0130951405e-01	7.6287621260e-01	5.9854036570e-01	7.3417723179e-01
69	4.9740657210e-01	7.7452254295e-01	5.9481620789e-01	7.1518987417e-01
70	4.9176010489e-01	7.6150172949e-01	6.3049280643e-01	7.1518987417e-01
71	5.0008088350e-01	7.5860816240e-01	6.2828081846e-01	6.9620251656e-01
72	4.9026277661e-01	7.5361686945e-01	6.1595988274e-01	7.0253163576e-01
73	5.1089859009e-01	7.5701683760e-01	6.1127066612e-01	7.3417723179e-01
74	5.1527112722e-01	7.4197047949e-01	6.0399502516e-01	7.0253163576e-01
75	4.9178919196e-01	7.6793980598e-01	6.2820822001e-01	7.2151899338e-01
76	4.6851742268e-01	7.8501158953e-01	6.0477018356e-01	7.2784811258e-01
77	4.8678866029e-01	7.7264183760e-01	6.3774067163e-01	7.2784811258e-01
78	5.1686668396e-01	7.4110245705e-01	5.8181160688e-01	7.0886075497e-01
79	5.5628079176e-01	7.0985245705e-01	5.6434708834e-01	7.2151899338e-01
80	4.9321255088e-01	7.6027202606e-01	6.2031871080e-01	7.0886075497e-01
81	5.0402843952e-01	7.6453995705e-01	5.9597766399e-01	7.4050635099e-01
82	5.2332842350e-01	7.4204283953e-01	6.2033361197e-01	6.5189874172e-01
83	5.2782410383e-01	7.3365163803e-01	5.7174080610e-01	7.5316452980e-01
84	5.1938050985e-01	7.5224250555e-01	5.8249258995e-01	7.4050635099e-01
85	5.0651556253e-01	7.6446753740e-01	5.6860244274e-01	7.4683547020e-01
86	5.1316326857e-01	7.5086808205e-01	5.9367722273e-01	6.8987339735e-01
87	5.0032997131e-01	7.6063370705e-01	6.2646579742e-01	6.7088609934e-01
88	4.9368444085e-01	7.5911456347e-01	6.0067301989e-01	7.3417723179e-01
89	4.8588398099e-01	7.6526331902e-01	5.9325116873e-01	7.2784811258e-01
90	4.7715190053e-01	7.7141207457e-01	5.9118384123e-01	7.5316452980e-01
91	4.7528597713e-01	7.6793980598e-01	6.0944849253e-01	7.4050635099e-01
92	5.1057648659e-01	7.3676210642e-01	5.9425020218e-01	7.2151899338e-01
93	4.7781106830e-01	7.7329283953e-01	5.9687787294e-01	7.4050635099e-01
94	4.7467330098e-01	7.7155667543e-01	6.0500961542e-01	7.2784811258e-01
95	4.8253950477e-01	7.7112269402e-01	6.4725416899e-01	6.6455698013e-01
96	4.8580279946e-01	7.6446753740e-01	6.9635748863e-01	6.7088609934e-01
97	4.8213171959e-01	7.6765042543e-01	6.5228360891e-01	7.0253163576e-01
98	4.6504923701e-01	7.7900749445e-01	6.3206666708e-01	6.9620251656e-01
99	4.6479550004e-01	7.7748841047e-01	6.1007964611e-01	7.4050635099e-01
100	4.5587894320e-01	7.9506653547e-01	6.1703997850e-01	7.4683547020e-01
