Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.9363975525e-01	4.6629050374e-01	6.9312351942e-01	5.0000000000e-01
2	6.9333410263e-01	5.0202542543e-01	6.9306260347e-01	5.0000000000e-01
3	6.9335502386e-01	5.0860822201e-01	6.9211083651e-01	5.0000000000e-01
4	6.8866938353e-01	5.7190394402e-01	6.8758600950e-01	5.0000000000e-01
5	6.7020314932e-01	5.9787327051e-01	6.7708027363e-01	5.7594937086e-01
6	6.5866929293e-01	6.2217885256e-01	6.9881612062e-01	5.3164559603e-01
7	6.9482702017e-01	5.2799481153e-01	6.7580050230e-01	5.8860760927e-01
8	6.6452133656e-01	6.2839990854e-01	6.7347580194e-01	5.9493672848e-01
9	6.5154021978e-01	6.4315682650e-01	6.6949754953e-01	6.0759490728e-01
10	6.3639807701e-01	6.4330148697e-01	6.7251616716e-01	5.8227849007e-01
11	6.2106603384e-01	6.5559893847e-01	7.1895784140e-01	5.6962025166e-01
12	6.3091981411e-01	6.5646702051e-01	6.5461951494e-01	6.1392402649e-01
13	6.0731005669e-01	6.7035585642e-01	6.6209757328e-01	6.1392402649e-01
14	6.1752754450e-01	6.6145831347e-01	6.5563690662e-01	6.3924050331e-01
15	6.1415213346e-01	6.7968750000e-01	6.4960229397e-01	6.5189874172e-01
16	6.0929405689e-01	6.6999417543e-01	6.5183973312e-01	6.2658226490e-01
17	6.0018873215e-01	6.8525749445e-01	6.6119319201e-01	6.0126584768e-01
18	6.0801464319e-01	6.7802375555e-01	6.5021979809e-01	6.5189874172e-01
19	6.0062444210e-01	6.7650461197e-01	6.5038031340e-01	5.9493672848e-01
20	5.8986884356e-01	6.9524019957e-01	6.3887983561e-01	6.5189874172e-01
21	5.5157124996e-01	7.1940106153e-01	6.7568421364e-01	6.7721521854e-01
22	6.0745137930e-01	6.9263601303e-01	5.9602695704e-01	6.9620251656e-01
23	5.6431251764e-01	7.1151620150e-01	6.1775326729e-01	6.6455698013e-01
24	5.4906517267e-01	7.2540503740e-01	6.2264233828e-01	6.6455698013e-01
25	5.4135066271e-01	7.3589414358e-01	6.2542229891e-01	6.5822786093e-01
26	5.5668717623e-01	7.0992475748e-01	6.0776412487e-01	6.6455698013e-01
27	5.5261904001e-01	7.1983504295e-01	5.6226664782e-01	7.2151899338e-01
28	5.2420759201e-01	7.4804687500e-01	5.8844953775e-01	7.0253163576e-01
29	5.1822352409e-01	7.4840855598e-01	5.6761521101e-01	7.0886075497e-01
30	5.0568097830e-01	7.6519101858e-01	5.5959153175e-01	7.0253163576e-01
31	4.9463042617e-01	7.6555269957e-01	5.5551993847e-01	7.0253163576e-01
32	4.9416980147e-01	7.6034432650e-01	6.5856963396e-01	6.5822786093e-01
33	4.7810542583e-01	7.7647566795e-01	5.4898941517e-01	7.0253163576e-01
34	5.0802963972e-01	7.5231480598e-01	5.8306944370e-01	7.2151899338e-01
35	4.8461332917e-01	7.7394390106e-01	5.8697396517e-01	6.5822786093e-01
36	4.8372355103e-01	7.6425057650e-01	5.9430867434e-01	7.0253163576e-01
37	4.7596588731e-01	7.7372688055e-01	5.7287538052e-01	7.0886075497e-01
38	4.8658326268e-01	7.7408856153e-01	5.9609901905e-01	7.1518987417e-01
39	4.7665652633e-01	7.8298610449e-01	6.1852580309e-01	6.7088609934e-01
40	4.7390112281e-01	7.6345485449e-01	5.5945962667e-01	7.5316452980e-01
41	4.4934213161e-01	7.9087096453e-01	5.2824550867e-01	7.5949364901e-01
42	4.5262566209e-01	7.8920716047e-01	6.3614916801e-01	6.8354427814e-01
43	4.7938159108e-01	7.5274878740e-01	5.7597917318e-01	7.2151899338e-01
44	4.5240545273e-01	7.9144960642e-01	6.0777342319e-01	7.1518987417e-01
45	4.5674827695e-01	7.8139466047e-01	6.0564452410e-01	6.8354427814e-01
46	4.4462069869e-01	7.8117769957e-01	6.0652434826e-01	7.1518987417e-01
47	4.3916431069e-01	7.9521125555e-01	5.9218972921e-01	7.2151899338e-01
48	4.3554496765e-01	7.9456019402e-01	6.3087993860e-01	6.8987339735e-01
49	4.3099632859e-01	8.0678528547e-01	6.1877000332e-01	7.2784811258e-01
50	4.2210161686e-01	8.0736398697e-01	5.9493845701e-01	7.2151899338e-01
51	6.6483694315e-01	6.2673610449e-01	5.9817850590e-01	6.7721521854e-01
52	6.4349776506e-01	6.1429399252e-01	5.6717324257e-01	7.5949364901e-01
53	5.9787005186e-01	6.9806128740e-01	5.2143633366e-01	7.7215188742e-01
54	5.6393605471e-01	7.0920139551e-01	5.0290715694e-01	7.7848100662e-01
55	5.4460889101e-01	7.1947336197e-01	4.9689999223e-01	7.9113924503e-01
56	5.4720652103e-01	7.2337961197e-01	4.7824531794e-01	7.9746836424e-01
57	5.2021670341e-01	7.5000000000e-01	5.0238221884e-01	7.6582276821e-01
