Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.9324916601e-01	4.9341726303e-01	6.9309359789e-01	5.0000000000e-01
2	6.9353467226e-01	5.0455731153e-01	6.9309264421e-01	5.0000000000e-01
3	6.9319921732e-01	4.9927663803e-01	6.9311279058e-01	5.0000000000e-01
4	6.9313460588e-01	4.9558737874e-01	6.9304442406e-01	5.6329113245e-01
5	6.9251203537e-01	5.4680269957e-01	6.9119310379e-01	5.0000000000e-01
6	6.9129776955e-01	5.0969332457e-01	6.9281804562e-01	5.1265823841e-01
7	6.9315099716e-01	5.0180846453e-01	6.9313496351e-01	5.0000000000e-01
8	6.9182616472e-01	5.0564235449e-01	6.8463027477e-01	6.1392402649e-01
9	6.8431597948e-01	5.2712672949e-01	6.8593227863e-01	5.9493672848e-01
10	6.7420768738e-01	5.9780091047e-01	6.7984378338e-01	6.3924050331e-01
11	6.7478162050e-01	5.7855904102e-01	6.7696070671e-01	5.7594937086e-01
12	6.5398192406e-01	6.2550634146e-01	6.5805256367e-01	6.2658226490e-01
13	6.5376472473e-01	6.2246817350e-01	6.5568178892e-01	6.3291138411e-01
14	6.5236365795e-01	6.1783856153e-01	6.5105807781e-01	6.4556962252e-01
15	6.4254379272e-01	6.3158273697e-01	6.5986603498e-01	6.2658226490e-01
16	6.2599402666e-01	6.5212672949e-01	6.8960213661e-01	6.2658226490e-01
17	6.5421003103e-01	6.2854456902e-01	6.5020805597e-01	6.2025314569e-01
18	6.3540393114e-01	6.5625000000e-01	6.3898670673e-01	6.5822786093e-01
19	6.2214517593e-01	6.5719038248e-01	6.5348649025e-01	6.5189874172e-01
20	6.4529055357e-01	6.3035303354e-01	6.2652945518e-01	6.7088609934e-01
21	6.3477241993e-01	6.4684605598e-01	6.2289553881e-01	6.4556962252e-01
22	6.1363869905e-01	6.6059029102e-01	6.2479019165e-01	6.6455698013e-01
23	6.1759287119e-01	6.6037327051e-01	6.1201047897e-01	7.0886075497e-01
24	5.9753292799e-01	6.8344908953e-01	6.0328471661e-01	6.8354427814e-01
25	6.0186630487e-01	6.8171292543e-01	6.0523748398e-01	6.8354427814e-01
26	6.2035739422e-01	6.4756947756e-01	6.2610924244e-01	6.7721521854e-01
27	5.9477370977e-01	6.7954283953e-01	6.3266408443e-01	6.7088609934e-01
28	6.0994452238e-01	6.7809605598e-01	6.0049653053e-01	6.9620251656e-01
29	5.8239954710e-01	6.9755500555e-01	5.9312987328e-01	7.1518987417e-01
30	5.8176863194e-01	6.8569153547e-01	5.6498235464e-01	7.2151899338e-01
31	5.6753993034e-01	7.1057581902e-01	5.3796821833e-01	7.1518987417e-01
32	5.7616919279e-01	6.9936341047e-01	6.3037031889e-01	6.2658226490e-01
33	5.5981415510e-01	7.1629047394e-01	5.6154054403e-01	7.4683547020e-01
34	5.5455273390e-01	7.1440976858e-01	5.5090302229e-01	7.4683547020e-01
35	5.5717808008e-01	7.1737557650e-01	5.4269182682e-01	7.2151899338e-01
36	5.4509735107e-01	7.2576683760e-01	5.1779925823e-01	7.8481012583e-01
37	5.3297919035e-01	7.2410297394e-01	5.4282909632e-01	7.1518987417e-01
38	5.2132135630e-01	7.4168109894e-01	5.5706757307e-01	7.6582276821e-01
39	5.2061003447e-01	7.3712378740e-01	5.4230028391e-01	7.1518987417e-01
40	5.1586949825e-01	7.4363422394e-01	5.6640976667e-01	7.4050635099e-01
41	5.1979649067e-01	7.4529808760e-01	5.5089783669e-01	7.1518987417e-01
42	4.9655556679e-01	7.6121234894e-01	5.5929356813e-01	7.2784811258e-01
43	5.6237304211e-01	7.0565682650e-01	5.9817749262e-01	7.0253163576e-01
44	5.5910503864e-01	7.2229456902e-01	5.7107508183e-01	7.0886075497e-01
45	5.3026199341e-01	7.4479168653e-01	5.8383345604e-01	7.2784811258e-01
46	5.0929057598e-01	7.5332754850e-01	5.3623592854e-01	7.3417723179e-01
47	4.9080157280e-01	7.5802952051e-01	5.3124815226e-01	7.3417723179e-01
48	4.8155152798e-01	7.6439523697e-01	5.5712616444e-01	7.2151899338e-01
49	4.8341456056e-01	7.6063370705e-01	5.6212198734e-01	7.2784811258e-01
50	4.6261870861e-01	7.8443288803e-01	5.9037470818e-01	6.9620251656e-01
