Label	Class	n_sample
0	dogs	791
1	cats	1127

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	7.0257532597e-01	5.1285237074e-01	6.9229662418e-01	5.8638745546e-01
2	6.9201576710e-01	5.7203918695e-01	6.9095748663e-01	5.8638745546e-01
3	6.8967586756e-01	5.8881533146e-01	6.8851852417e-01	5.8638745546e-01
4	6.8505561352e-01	5.8805567026e-01	6.8186295033e-01	5.8638745546e-01
5	6.8615770340e-01	5.8976489305e-01	6.8113303185e-01	5.8638745546e-01
6	6.8011254072e-01	5.8786576986e-01	6.7982745171e-01	5.8638745546e-01
7	6.7930305004e-01	5.8710616827e-01	6.7382431030e-01	5.8638745546e-01
8	6.7330110073e-01	5.8824557066e-01	6.6886490583e-01	5.8638745546e-01
9	6.7926651239e-01	5.8938503265e-01	6.7714077234e-01	5.8638745546e-01
10	6.7246782780e-01	5.8938503265e-01	6.6400307417e-01	5.8638745546e-01
11	6.6760540009e-01	5.8748596907e-01	6.6648107767e-01	5.8638745546e-01
12	6.6363620758e-01	5.8786576986e-01	6.4182710648e-01	5.8638745546e-01
13	6.5526407957e-01	5.8881533146e-01	6.2656986713e-01	5.8638745546e-01
14	6.4483922720e-01	5.9033459425e-01	6.4251405001e-01	5.8638745546e-01
15	6.4453166723e-01	5.8898180723e-01	6.0248303413e-01	6.1256545782e-01
16	6.6781890392e-01	5.9995269775e-01	6.8094509840e-01	6.2827223539e-01
17	6.5377372503e-01	5.9249657393e-01	6.5252566338e-01	6.0209423304e-01
18	6.2665647268e-01	6.0238641500e-01	6.5390914679e-01	6.4921468496e-01
19	6.2925040722e-01	6.2550252676e-01	7.9670816660e-01	6.5968585014e-01
20	6.2961715460e-01	6.4390605688e-01	6.0668176413e-01	6.8586385250e-01
21	6.1824142933e-01	6.4796715975e-01	5.8771431446e-01	7.3298430443e-01
22	6.0555708408e-01	6.6734355688e-01	6.0898172855e-01	6.8062829971e-01
23	5.9307205677e-01	6.8482083082e-01	6.2784183025e-01	6.8062829971e-01
24	6.0429900885e-01	6.4999765158e-01	6.0717731714e-01	7.0680630207e-01
25	5.9770882130e-01	6.5170681477e-01	6.1843329668e-01	6.8586385250e-01
26	5.8904969692e-01	6.6153818369e-01	5.9785234928e-01	7.2251307964e-01
27	5.8034759760e-01	6.7329204082e-01	6.5928828716e-01	6.4921468496e-01
28	5.7932382822e-01	6.8707638979e-01	6.1936289072e-01	7.3298430443e-01
29	5.6433486938e-01	6.9211035967e-01	6.0741925240e-01	7.4869108200e-01
30	5.2840274572e-01	7.1295928955e-01	6.1848366261e-01	6.5968585014e-01
31	5.2913957834e-01	7.1498978138e-01	6.6331887245e-01	6.7539268732e-01
32	5.1235824823e-01	7.4150091410e-01	6.3281422853e-01	7.2774869204e-01
33	5.0693106651e-01	7.3826080561e-01	7.5753575563e-01	6.9633507729e-01
34	5.2000421286e-01	7.2613888979e-01	6.2031334639e-01	7.1204191446e-01
35	4.7525045276e-01	7.6154345274e-01	6.3626414537e-01	6.7015707493e-01
36	4.7630050778e-01	7.5336277485e-01	7.1202480793e-01	7.1204191446e-01
37	4.7407525778e-01	7.5335115194e-01	6.6910374165e-01	6.7539268732e-01
38	4.6504309773e-01	7.6563960314e-01	6.8981355429e-01	6.7539268732e-01
39	4.5469880104e-01	7.7625399828e-01	7.8786671162e-01	6.9633507729e-01
40	4.2654874921e-01	7.8538411856e-01	7.5084221363e-01	6.9109946489e-01
41	4.2743435502e-01	7.8551566601e-01	8.0746477842e-01	6.6492146254e-01
42	4.3624344468e-01	7.9561865330e-01	7.4596589804e-01	6.4921468496e-01
43	4.3517130613e-01	7.8759288788e-01	8.6502832174e-01	6.5445023775e-01
44	3.9911326766e-01	8.1420040131e-01	8.3683604002e-01	7.0157068968e-01
45	3.7583228946e-01	8.1643253565e-01	8.7446457148e-01	6.7539268732e-01
46	3.7241998315e-01	8.3079826832e-01	7.2701323032e-01	7.0680630207e-01
47	3.6912903190e-01	8.1664580107e-01	1.0103352070e+00	6.9109946489e-01
48	3.3623918891e-01	8.4829902649e-01	1.1457035542e+00	6.8586385250e-01
49	3.6854204535e-01	8.3491784334e-01	8.4838825464e-01	7.1727746725e-01
50	3.5179942846e-01	8.3615368605e-01	6.9481241703e-01	6.5968585014e-01
