Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
1	6.9360345602e-01	4.9859550595e-01	6.9315117598e-01	5.0000000000e-01
2	6.9353842735e-01	5.0421351194e-01	6.9316405058e-01	5.0000000000e-01
3	6.9356423616e-01	4.9016854167e-01	6.9314801693e-01	5.0000000000e-01
4	6.9334053993e-01	5.0702250004e-01	6.9317531586e-01	5.0000000000e-01
5	6.9351053238e-01	4.8174157739e-01	6.9315856695e-01	5.0000000000e-01
6	6.9350332022e-01	4.7893258929e-01	6.9314831495e-01	5.0000000000e-01
7	6.9342094660e-01	4.9016854167e-01	6.9314712286e-01	5.0000000000e-01
8	6.9344735146e-01	4.8876404762e-01	6.9314789772e-01	5.0000000000e-01
9	6.9337910414e-01	4.9578651786e-01	6.9316571951e-01	5.0000000000e-01
10	6.9348824024e-01	4.9859550595e-01	6.9315201044e-01	5.0000000000e-01
11	6.9344902039e-01	4.8033708334e-01	6.9315135479e-01	5.0000000000e-01
12	6.9356650114e-01	4.7612360120e-01	6.9317108393e-01	5.0000000000e-01
13	6.9350230694e-01	4.8455056548e-01	6.9314825535e-01	5.0000000000e-01
14	6.9335746765e-01	5.0421351194e-01	6.9316291809e-01	5.0000000000e-01
15	6.9343453646e-01	4.8174157739e-01	6.9316738844e-01	5.0000000000e-01
16	6.9342881441e-01	4.9016854167e-01	6.9314801693e-01	5.0000000000e-01
17	6.9333404303e-01	4.9157303572e-01	6.9316321611e-01	5.0000000000e-01
18	6.9338983297e-01	4.9578651786e-01	6.9315660000e-01	5.0000000000e-01
19	6.9345754385e-01	4.8876404762e-01	6.9314742088e-01	5.0000000000e-01
20	6.9350123405e-01	4.8314607143e-01	6.9315356016e-01	5.0000000000e-01
21	6.9339483976e-01	5.0000000000e-01	6.9314712286e-01	5.0000000000e-01
22	6.9346421957e-01	4.9157303572e-01	6.9314944744e-01	5.0000000000e-01
23	6.9334650040e-01	4.9297752976e-01	6.9316112995e-01	5.0000000000e-01
24	6.9340091944e-01	5.0280898809e-01	6.9316715002e-01	5.0000000000e-01
25	6.9344609976e-01	4.9297752976e-01	6.9314938784e-01	5.0000000000e-01
26	6.9345152378e-01	4.9157303572e-01	6.9319027662e-01	5.0000000000e-01
27	6.9344389439e-01	4.9297752976e-01	6.9315588474e-01	5.0000000000e-01
28	6.9343137741e-01	4.8033708334e-01	6.9314712286e-01	5.0000000000e-01
29	6.9333714247e-01	4.9859550595e-01	6.9316691160e-01	5.0000000000e-01
30	6.9344812632e-01	5.0000000000e-01	6.9315171242e-01	5.0000000000e-01
31	6.9344520569e-01	4.8033708334e-01	6.9315499067e-01	5.0000000000e-01
32	6.9344019890e-01	4.7471910715e-01	6.9314777851e-01	5.0000000000e-01
33	6.9343549013e-01	4.9438202381e-01	6.9314724207e-01	5.0000000000e-01
34	6.9341790676e-01	4.8735955358e-01	6.9316238165e-01	5.0000000000e-01
35	6.9340753555e-01	4.8876404762e-01	6.9314903021e-01	5.0000000000e-01
36	6.9345039129e-01	4.7752809525e-01	6.9314777851e-01	5.0000000000e-01
37	6.9347572327e-01	4.9297752976e-01	6.9314974546e-01	5.0000000000e-01
38	6.9346046448e-01	4.9157303572e-01	6.9316786528e-01	5.0000000000e-01
39	6.9352519512e-01	4.8174157739e-01	6.9314700365e-01	5.0000000000e-01
40	6.9346326590e-01	4.8735955358e-01	6.9315958023e-01	5.0000000000e-01
41	6.9332331419e-01	5.0561797619e-01	6.9315415621e-01	5.0000000000e-01
42	6.9340002537e-01	5.0000000000e-01	6.9323170185e-01	5.0000000000e-01
43	6.9350469112e-01	4.9016854167e-01	6.9315731525e-01	5.0000000000e-01
44	6.9354981184e-01	4.7893258929e-01	6.9316035509e-01	5.0000000000e-01
45	6.9347053766e-01	4.6910113096e-01	6.9314777851e-01	5.0000000000e-01
46	6.9337385893e-01	4.9578651786e-01	6.9319570065e-01	5.0000000000e-01
47	6.9344234467e-01	4.9719101191e-01	6.9318526983e-01	5.0000000000e-01
48	6.9348144531e-01	4.7752809525e-01	6.9315069914e-01	5.0000000000e-01
49	6.9346702099e-01	4.8455056548e-01	6.9314897060e-01	5.0000000000e-01
50	6.9344747066e-01	4.6910113096e-01	6.9314861298e-01	5.0000000000e-01
